id,StateCounty,HEAT_RISK,INLAND_RISK,FIRE_RISK,DROUGHT_RISK,COASTAL_RISK,WIND_RISK,MEAN_RISK,OVERALL_RISK_PCT,HEAT_RAJ,INLAND_RAJ,FIRE_RAJ,DROUGHT_RAJ,COASTAL_RAJ,WIND_RAJ,MEAN_RAJ,OVERALL_RAJ_PCT,finworry,innerpeace,charity,goodpromo,relationships,depression,volunteer,happiness,resilience,jobsat,purpose,altruism,migmood,vitality,optimism,loneliness,relcomfort,suffering,forgive,hope,corruption,belonging,energy,empathy,govapprove,fearfuture,anxiety,pain,polvoice,lifesat,balance,trusted,discrim,smokehealth,afterlife,delaygrat,gratitude,ptsd,mastery,spiritpun,relcrit,selfesteem,posfunct,drinkhealth,lovedgod,trust,healthlim,believegod,ntweets,rural,population,fin_sec,future_sec,clim_risk,charac_virt,relig,inst_trust,meaning,social,subj_welb,psy_dstrs,physc_cond,econ_stab
1478,28151,40,65.507075,50.216195,40,0,35.801887,38.586871069,57.565644654,30.298742,37.106918,39.040881,29.90173,0,23.470912,26.644654088,34.580581761,0.103815439219166,-0.0309566099974626,0.307228915662651,0.556882651537773,-0.179469514295556,0.196826011225082,1,0.0640769181131832,0.28339854667412,0.221327967806841,0.194644023514043,0.776785714285714,-0.333333333333333,-0.0543875685557587,-0.0654151943462898,0.271646859083192,0.357723577235772,0.531494595601938,0.25,0.207843378686203,0.000805282654211628,0.0707655051796045,0.24275595621378,0.0653588779906499,-0.375,0.511500547645126,0.214944553839776,0.539245982694685,0.550135501355014,-0.147663849465795,-0.00413402959094865,-0.0944108761329305,0.701136363636364,0.432748538011696,0.850574712643678,0.441176470588235,0.346341463414634,0.842767295597484,0.466966966966967,0.318181818181818,-0.395348837209302,0.0581711181530104,0.0858288770053476,0.291666666666667,0.378504672897196,0.0677110993096123,0.428311333636777,0.401162790697674,18584,5,44922,-0.103815439219166,-0.511500547645126,1.86828398240875,-7.41031653778273,0.477237000028931,-0.532521498885082,-77.5258742166618,-10.8011147409375,-5.63129192409243,4.11102696580328,-73.2812396317263,-11.4384723491738
1479,28153,40,46.095204,50,49.88189,0,93.400143,46.361130995,71.655332856,30,20.83393,34.914102,30,0,50.590551,27.858267717,41.273801002,0.11353711790393,-0.030584781012968,0.380952380952381,0.591362126245847,-0.211711711711712,0.219512195121951,1,0.102154828411812,0.269607843137255,0.222222222222222,0.279411764705882,0.782051282051282,-0.75,-0.0454545454545455,-0.0318181818181818,0.285106382978723,0.263392857142857,0.464566929133858,0.857142857142857,0.177177177177177,0.00103626943005181,0.115702479338843,0.226216057823794,0.0757575757575758,-0.473684210526316,0.523809523809524,0.248397435897436,0.506424792139078,0.493617021276596,-0.128205128205128,0.0882352941176471,-0.0356083086053412,0.713917525773196,0.406593406593407,0.845238095238095,0.337777777777778,0.432624113475177,0.854791666666667,0.478651685393258,0.333333333333333,-0.3,0.0565610859728507,0.185970636215334,0.202731092436975,0.410714285714286,0.0921052631578947,0.382978723404255,0.466666666666667,1723,9,19779,-0.11353711790393,-0.523809523809524,1.51141330668938,-5.62024601798104,0.745146685858875,-0.429878693156068,-62.7014285388709,-8.89605662025714,-4.50110965599871,3.93421210869487,-59.2386170726413,-9.47701793285487
1480,28155,40,34.887984,50,40,0,37.698574,33.632043449,45.898167006,30,14.854039,40,28.038018,0,27.909029,23.288526816,29.742023082,0.122159090909091,0.0727272727272727,0.410526315789474,0.675675675675676,-0.177474402730375,0.136363636363636,1,0.120879120879121,0.298838852988691,0.634,0.372826086956522,0.784259259259259,-0.75,0.0909090909090909,0.00943396226415094,0.0625,0.152439024390244,0.587545126353791,0.5,0.271269177126918,0,0.415094339622642,0.269662921348315,0.126582278481013,-0.5,0.444444444444444,0.201077943615257,0.5,0.457516339869281,0.0876923076923077,0.137931034482759,0.142857142857143,0.666666666666667,0.7,0.978260869565217,0.401189271255061,0.655172413793103,1,0.607936507936508,0,-0.64406779661017,0.102564102564103,0.298245614035088,0.333333333333333,0.55,0.110580747812251,0.5,0.46933962264151,159,9,9926,-0.122159090909091,-0.444444444444444,0.0403183047952673,0.476028777006787,1.46604625386004,0.482719301340858,-1.69805420682639,0.225835214629979,0.0316691954909464,1.23787869138412,-1.66040413258694,-0.0426342558530729
1481,28157,48.23765,48.580329,47.249666,35.692034,0,98.460169,46.419225634,70.309746328,37.436582,21.784602,39.862038,26.030263,0,51.05474,29.374276814,42.282599021,0,0.0302114803625378,0.30952380952381,0.786666666666667,-0.166666666666667,0.0788177339901478,1,0.209302325581395,0.333333333333333,0.682539682539683,0.607142857142857,0.805882352941176,0,0.0740740740740741,0.128389154704944,0.238683127572016,0.5,0.519198664440735,1,0.333333333333333,0,0.320126782884311,0.296610169491525,0.112,-0.416666666666667,0.462365591397849,0.186046511627907,0.520286396181384,0.434782608695652,0.075187969924812,0.2,0.0769230769230769,0.67175572519084,0.5,1,0.311688311688312,0.401408450704225,0.842672413793103,0.660919540229885,0,-1,0.183673469387755,0.279411764705882,0.489010989010989,0.6,0.163372859025033,0.336842105263158,0.571428571428571,524,8,8587,0,-0.462365591397849,-0.400123902289163,1.87230250316617,2.25000622180004,0.586058046841367,16.7158034951302,1.71506706822421,1.72546557121082,-0.469600989663181,15.5601929982693,2.88536642032428
1482,28159,40,33.057851,50,46.086534,0,53.12105,37.161400097,53.01895965,30,12.989791,39.907632,30.004861,0,39.703452,25.41419543,33.242586291,0.05,0.0453808752025932,0.393617021276596,0.691056910569106,-0.052132701421801,0.114942528735632,1,0.162579473206176,0.330388692579505,0.507246376811594,0.395209580838323,0.74468085106383,-0.25,0.062015503875969,0.0938941655359566,0.225974025974026,0.5,0.435483870967742,0.75,0.30958904109589,0.00123946455131383,0.28892455858748,0.337735849056604,0.14179825974863,-0.369318181818182,0.444444444444444,0.111111111111111,0.477611940298507,0.538461538461538,-0.0432748538011696,0.104018912529551,0,0.710144927536232,0.464285714285714,0.833333333333333,0.418451400329489,0.429141716566866,0.857142857142857,0.544510385756677,0.0967741935483871,-0.442307692307692,0.0985663082437276,0.195624195624196,0.272058823529412,0.386363636363636,0.135280771412365,0.44973544973545,0.410526315789474,4034,9,17714,-0.05,-0.444444444444444,0.19807364539124,-0.492541525588475,0.688190538922224,-0.247928610141507,-8.19640147970339,-0.994903163075081,-0.3070519346361,0.286573342557486,-7.84190004983119,-1.36635609128671
1483,28161,40,41.0492,50,40,0,12.649674,30.408417309,42.819205691,30,22.359218,39.66805,21.387078,0,10.100771,20.548310611,27.827504446,0.114132857779759,-0.0551623138882109,0.260869565217391,0.57258064516129,-0.202380952380952,0.220103986135182,0.928571428571429,0.0508637236084453,0.227272727272727,0.245689655172414,0.142857142857143,0.8,-0.416666666666667,-0.083,-0.0562720712421311,0.21,0.4,0.573752711496746,0.222222222222222,0.245387453874539,0.00315126050420168,0.028,0.193798449612403,0.0602027883396705,-0.526315789473684,0.547410649161196,0.201954397394137,0.531873069362539,0.618705035971223,-0.188533750558784,0.0035778175313059,-0.126315789473684,0.718181818181818,0.488372093023256,1,0.367647058823529,0.222641509433962,0.875,0.459893048128342,0.333333333333333,-0.423076923076923,0.0261780104712042,0.0210843373493976,0.333333333333333,0.333333333333333,0.107078692058929,0.448979591836735,0.421052631578947,2719,9,12481,-0.114132857779759,-0.547410649161196,2.12936030700136,-8.46198740136143,0.411961864799793,-0.967347484879025,-88.3050406633768,-12.2319959118114,-6.44572453717319,4.85108448213314,-83.5983553966848,-12.9399303577292
1484,28163,40,49.138801,50.236593,40,0,52.485804,38.57192429,58.271608833,30,26.722397,41.451104,30,0,36.463722,27.555205047,36.152996845,0.114729829755737,-0.025390625,0.330882352941176,0.629893238434164,-0.207591933570581,0.207792207792208,1,0.0868472174608616,0.266603415559772,0.275167785234899,0.248138957816377,0.731225296442688,-0.5,-0.0862453531598513,0.00868507903421921,0.322368421052632,0.380577427821522,0.549531459170013,0.416666666666667,0.213987473903967,0.000919963201471941,0.106995884773663,0.243012243012243,0.0855048859934853,-0.413793103448276,0.494034707158351,0.231578947368421,0.536980749746707,0.605442176870748,-0.187906724511931,-0.0239071038251366,-0.0386904761904762,0.698364008179959,0.431372549019608,0.910663932325045,0.384648187633262,0.359420289855072,0.911764705882353,0.417399804496579,0.323943661971831,-0.468965517241379,0.052863436123348,0.0630946419629444,0.420009185548071,0.444043321299639,0.115384615384615,0.466239526860522,0.466666666666667,6274,2,26743,-0.114729829755737,-0.494034707158351,1.8199408529398,-6.46008862056865,0.99325426401915,-0.653928562951796,-75.5144302286152,-10.4109824483013,-5.11792332639829,4.33616652416684,-71.4481741272999,-11.4177016447474
1485,29001,20,41.719902,49.847666,33.331695,0,0,24.106142506,42.48992629,10,18.230958,38.589681,20.36855,0,0,14.310565111,26.265847666,0.0216886134779241,0.0565693430656934,0.32,0.647826086956522,-0.0745098039215686,0.116959064327485,0.857142857142857,0.208424507658643,0.387453874538745,0.497607655502392,0.336787564766839,0.811188811188811,-0.166666666666667,0.100238663484487,0.0422185430463576,0.112941176470588,0.323353293413174,0.46218487394958,1,0.296351756057718,0.00248601615910503,0.275261324041812,0.328318584070796,0.160555435018442,-0.404932950191571,0.402220324508967,0.144674085850556,0.497596153846154,0.621951219512195,0.00636205899363794,0.191256830601093,0.0734632683658171,0.682971014492754,0.4,0.851890756302521,0.387518142235123,0.475663716814159,0.845787261720118,0.598286290322581,0.458237798886341,-0.248490945674044,0.203943314849045,0.313081554460865,0.304597701149425,0.266666666666667,0.20150591609896,0.281395348837209,0.235294117647059,5776,7,25314,-0.0216886134779241,-0.402220324508967,-0.189626838543796,0.637305668012062,-0.518749712408419,-0.121501893883787,7.86553527238548,1.13688823601112,0.606075042609872,-0.174123319973658,7.45960764803344,1.18049131692389
1486,29003,30,56.675585,47.404682,30,0,0,27.276923077,50.715719064,20,30.568562,35.879599,20,0,0,17.771906355,30.151170569,0.0388349514563107,0.0793226381461676,0.380952380952381,0.687885010266941,0,0.0459183673469388,1,0.239925023430178,0.324414715719064,0.444444444444444,0.28957528957529,0.776315789473684,-0.5,0.103211009174312,0.107793153678077,0.0751445086705202,0.394736842105263,0.482758620689655,0.8,0.320964749536178,0.000795544948289578,0.244419642857143,0.36428110896196,0.178055822906641,-0.56030701754386,0.442822384428224,0.105263157894737,0.461538461538462,0.630541871921182,0.0157142857142857,0.161559888579387,0.107954545454545,0.677980086144208,0.298290598290598,0.777777777777778,0.333333333333333,0.444444444444444,0.8,0.587443946188341,0.490135396518375,-0.372881355932203,0.186582809224319,0.229522184300341,0,0.307692307692308,0.20059880239521,0.253443526170799,0.25,1759,3,18135,-0.0388349514563107,-0.442822384428224,-0.317161274557935,1.3888266954374,-0.265976492279534,-0.066880286492101,13.1199499490962,2.04962492092066,1.63732709369301,-1.273508889502,12.4110215545391,1.62642206542176
1487,29005,29.458631,37.681307,52.272727,34.821246,0,0,25.719101124,45.417262513,19.458631,21.741573,38.891726,20,0,0,16.611848825,28.158835546,0.123711340206186,0.002615518744551,0.538461538461538,0.72,-0.121654501216545,0.141304347826087,1,0.148302561048243,0.384615384615385,0.885714285714286,0.415384615384615,0.8,-0.75,0.1125,0.0495672698662471,-0.0576923076923077,0,0.466417910447761,0,0.294715447154472,0,0.356834532374101,0.293206617388244,0.137527432333577,-0.636363636363636,0.454285714285714,0.163934426229508,0.463564773735581,0.470588235294118,0,0.138461538461538,-0.0763723150357995,0.65296803652968,0.25,0.916666666666667,0.404166666666667,0.384615384615385,0.964285714285714,0.545953360768176,0.714285714285714,0,0.195652173913043,0.151799687010955,0.0882352941176471,0.333333333333333,0.207207207207207,0.456006768189509,0.232843137254902,260,9,5305,-0.123711340206186,-0.454285714285714,0.158975089802399,-0.370241726205708,-0.495069099618009,0.565815342829715,-6.55818783979436,-0.448856508227148,-0.655118660460998,0.65396235189487,-6.3727190790816,-0.782087592977518
1488,29007,30,30,51.194743,40,0,0,25.238948626,41.926324174,20,10,42.60454,24.671446,0,0,16.250896057,28,0.146853146853147,0.0746812386156649,0.28125,0.692307692307692,-0.0515873015873016,0.0982905982905983,1,0.203856749311295,0.416470588235294,0.443877551020408,0.392996108949416,0.8,-0.75,0.103321033210332,0.0777402221149203,-0.0461538461538462,0.317073170731707,0.451834862385321,1,0.286043829296424,0.00366412213740458,0.257824143070045,0.354510800508259,0.1875,-0.365079365079365,0.353790613718412,0.149122807017544,0.460176991150443,0.654545454545455,0.0381231671554252,0.213759213759214,0.0859106529209622,0.664335664335664,0.512820512820513,1,0.389240506329114,0.514522821576763,0.810344827586207,0.614778325123153,0.478959810874705,-0.166666666666667,0.258620689655172,0.288854003139717,-0.285714285714286,0.295454545454545,0.149100257069409,0.246231155778895,0.299212598425197,3584,6,24962,-0.146853146853147,-0.353790613718412,-0.423187169248125,2.04273088133832,-0.178555850133209,0.030217265422735,17.5542339508743,2.43129745210435,1.46166991745997,-0.827476488071378,16.601367396432,2.38127828770284
1489,29009,30,41.812666,47.148275,54.588548,0,0,28.77398559,50.720515738,20,21.137656,36.685628,36.947289,0,0,19.037921881,32.258627228,0.066322136089578,0.0634328358208955,0.272727272727273,0.651546391752577,-0.0274509803921569,0.0775969962453066,1,0.199324324324324,0.31758530183727,0.558139534883721,0.290476190476191,0.818505338078292,-0.305555555555556,0.0480769230769231,0.0503703703703704,0.0102040816326531,0.375,0.470219435736677,0.666666666666667,0.292758773878276,0.00461796809403862,0.26150895140665,0.370218579234973,0.209989806320082,-0.620941558441558,0.4082774049217,0.151219512195122,0.498343587316612,0.598130841121495,0.0125,0.231494920174165,0.0122699386503067,0.692307692307692,0.416666666666667,0.882352941176471,0.407079646017699,0.444015444015444,0.853801169590643,0.61304347826087,0.525575447570333,-0.131578947368421,0.199038461538462,0.257750221434898,0,0.375,0.175930401159981,0.251633986928105,0.313432835820896,2382,6,34534,-0.066322136089578,-0.4082774049217,-0.247681323285597,1.09246198947474,0.176115550864819,-0.139283733937394,10.2670154983791,1.52802039899963,0.766245956424805,-0.658799605188776,9.6879615753099,1.5914721445622
1490,29011,30,34.545455,50.790289,40,0,0,25.904958678,45.311983471,29.209711,13.496901,40.485537,29.762397,0,0,18.60588843,29.954545455,0.0711009174311927,0.0554693560899922,0.285714285714286,0.648298217179903,-0.0921052631578947,0.108249346771183,0.916666666666667,0.246357832705844,0.421052631578947,0.522895125553914,0.263157894736842,0.820754716981132,-1,0.130718954248366,0.0687219010918433,0.0394366197183099,0.308732486151841,0.471264367816092,0.333333333333333,0.308529945553539,0.000733675715333823,0.374873353596758,0.411854103343465,0.161796151104776,-0.442307692307692,0.381027253668763,0.160736196319018,0.48711943793911,0.661087866108787,-0.0616621983914209,0.209090909090909,0.0973451327433628,0.657360024081878,0.416666666666667,0.875,0.391629297458894,0.452614379084967,0.801408450704225,0.653960186361711,0.295652173913044,-0.3125,0.203947368421053,0.291115311909263,0.0722222222222222,0.203791469194313,0.18845872899927,0.348788198103267,0.194444444444444,2832,8,11637,-0.0711009174311927,-0.381027253668763,-0.373525600665062,1.09129881620794,-0.864088143067492,0.0751004623541132,15.4685063649182,2.48024989611516,0.912036701737467,-0.392137184389831,14.6911982531557,2.53500349740601
1491,29013,30,50.36282,50.266068,40,0,0,28.448514167,51.528334485,27.819627,24.606082,41.447823,26.516932,0,0,20.035245335,32.190393918,0.0726429675425039,0.0636363636363636,0.411764705882353,0.692982456140351,-0.101726551563229,0.132075471698113,1,0.240208877284595,0.272727272727273,0.555555555555556,0.236559139784946,0.80952380952381,0,-0.0318471337579618,0.134146341463415,0.0410958904109589,0.333333333333333,0.529411764705882,0.75,0.313725490196078,0.0016750418760469,0.413612565445026,0.416814159292035,0.184563758389262,-0.514285714285714,0.482352941176471,0.167949615115465,0.536,0.59622641509434,-0.0169491525423729,0.110655737704918,0.0714285714285714,0.677103855896426,0.333333333333333,0.869565217391304,0.392857142857143,0.411764705882353,0.860667996011964,0.598802395209581,0.538461538461538,-0.05,0.128731343283582,0.163879598662207,0.284420289855072,0.0769230769230769,0.236932305055698,0.294117647058824,0.153846153846154,791,1,16042,-0.0726429675425039,-0.482352941176471,-0.00907521752674473,0.420452912500641,-1.6031165936279,-0.0216376459913919,0.311793456930574,0.88332129612525,1.05534207794271,0.729104183654652,0.252851454132156,0.064282958610883
1492,29015,30,54.037485,50,40,0,0,29.115970324,52.503709488,24.650527,23.885201,40.191332,29.180008,0,0,19.663022257,32.532213979,0.04,0.151408450704225,0.261904761904762,0.6875,-0.0727272727272727,0.0679522497704316,1,0.216867469879518,0.390804597701149,0.642857142857143,0.448275862068966,0.796747967479675,-1,0.263736263736264,0.107359891964889,0.0571428571428571,0.285714285714286,0.460063897763578,0,0.361702127659575,0.000392618767177071,0.294520547945206,0.365736284889317,0.154791154791155,-0.51219512195122,0.332603938730853,0.0927152317880795,0.5,0.623529411764706,0.0836501901140684,0.207142857142857,0.155339805825243,0.666666666666667,0.222222222222222,1,0.393617021276596,0.471698113207547,0.883606557377049,0.6,0.392857142857143,-0.428571428571429,0.216117216117216,0.364485981308411,0.1,0.37037037037037,0.188235294117647,0.220982142857143,0.235294117647059,565,9,19394,-0.04,-0.332603938730853,-0.859231760300504,2.85749015458206,-0.00246862451475021,0.186218778934535,35.6767587068092,4.65203003661216,3.15534534450598,-1.834162112628,33.7770393108309,5.0856055721142
1493,29017,30,37.817692,50,43.309385,0,0,26.813650651,47.303098339,20.094297,14.077234,41.243826,30.637629,0,0,17.841939829,30.209699147,0.111111111111111,0.0525114155251142,0.235294117647059,0.675350701402806,-0.0534979423868313,0.129445234708393,1,0.126760563380282,0.142857142857143,0.8,0.333333333333333,0.758620689655172,,0.361111111111111,0.114450127877238,0.205128205128205,0.15,0.714285714285714,0.5,0.306709265175719,0,0.441767068273092,0.335616438356164,0.208333333333333,-1,0.555555555555556,0.195652173913043,0.44954128440367,0.5,0.0445544554455446,0.2,-0.051948051948052,0.711309523809524,1,0.666666666666667,0.0852272727272727,0.69634703196347,1,0.6,1,-0.45,0.213235294117647,0.5,0.4,0.692307692307692,0.180147058823529,0.416149068322981,0.4,84,3,10567,-0.111111111111111,-0.555555555555556,-0.692798009788575,3.5688986134145,1.57340615513505,0.0367857446739759,28.6702440193616,3.90615601862343,1.49551783626083,0.374710941652754,27.4105321413643,3.8771201811761
1494,29019,30,42.567066,50.383822,40,0,0,27.231118448,47.409409823,20,17.18118,39.909203,29.649195,0,0,17.965332233,28.780024763,-0.121654501216545,0.146704464918498,0.377201112140871,0.712625871417506,0.0527983104540655,0.0026908023483366,0.925,0.317234535229904,0.487430167597765,0.635535307517084,0.434706397896582,0.829118250170882,-0.214285714285714,0.219578518014956,0.186879868798688,-0.0337233310392292,0.363636363636364,0.396028037383178,0.601619433198381,0.364692861095739,0.00098345234532005,0.390801506186122,0.411886878343007,0.221836486721055,-0.382352941176471,0.309606769537083,0.0551836831121786,0.448780487804878,0.635022450288647,0.113364202458886,0.276215975011156,0.180911680911681,0.666019417475728,0.25,0.84508990318119,0.480250481695568,0.54256233877902,0.775735294117647,0.69281507656066,0.467455621301775,-0.341603053435115,0.331794871794872,0.391112511818468,-0.538461538461538,0.372031662269129,0.224817831118731,0.224555735056543,0.313888888888889,14354,3,183610,0.121654501216545,-0.309606769537083,-1.64610738000301,6.09590653112227,0.224722426122642,0.322777831865289,68.2707400940762,9.5828830320714,5.68082321179722,-4.21975265439418,64.5399014426942,10.200878454463
1495,29021,30,68.624302,43.170391,30,0,0,28.664804469,55.770251397,20,37.849162,31.682961,20,0,0,18.295391061,31.917597765,0.056226238911492,0.0410632134946328,0.388586956521739,0.667197452229299,-0.050111933872912,0.108414063350386,0.759259259259259,0.19535705679171,0.442860325239474,0.520853540252182,0.354531689379191,0.814159292035398,-0.344827586206897,0.0606881603901382,0.0596820123398197,0.075482912332838,0.365781710914454,0.472159767226557,0.173913043478261,0.292761904761905,0.00199845120031975,0.239759647935003,0.346865671641791,0.16857668784514,-0.436213991769547,0.40266106442577,0.161738218769322,0.508870214752568,0.689642857142857,-0.0251178550383029,0.169536658973904,0.0727427115765638,0.691820580474934,0.341463414634146,0.836309523809524,0.465557765322726,0.47008547008547,0.841432225063939,0.595558546433378,0.409181636726547,-0.246153846153846,0.211736237144586,0.243926380368098,0.102564102564103,0.264980026631158,0.16596422879405,0.310737852429514,0.254464285714286,31741,3,84793,-0.056226238911492,-0.40266106442577,-0.0339884299826044,0.238550631140863,-0.445464849957928,-0.444835305947677,1.42181508811209,0.332208218169248,0.116835979644237,-0.00951756343865547,1.29841071602197,0.303459301873165
1496,29023,30,62.081114,50.880787,64.4449,0,0,34.510856206,70.183941008,29.811553,35.202786,42.834904,41.847603,0,0,25.021302745,41.967226546,0.0693769332744145,0.0672612411742847,0.340909090909091,0.623032311516156,-0.0804597701149425,0.117746005046257,1,0.179699564790117,0.330922242314647,0.483576642335766,0.312958435207824,0.788505747126437,-0.615384615384615,0.0632090761750405,0.0280338088499637,0.10126582278481,0.295302013422819,0.457182320441989,0.4,0.290299788028667,0.00659722222222222,0.176964703981908,0.335966735966736,0.159533073929961,-0.577464788732394,0.466922339405561,0.150713842333954,0.486692015209126,0.626712328767123,-0.0453869047619048,0.14959114959115,0.0090702947845805,0.683673469387755,0.490196078431373,0.848571428571429,0.379746835443038,0.451745379876797,0.829457364341085,0.579182156133829,0.407407407407407,-0.373239436619718,0.209756097560976,0.243892165122157,0.1875,0.39051094890511,0.189395693447557,0.308692120227457,0.36279926335175,7350,5,42130,-0.0693769332744145,-0.466922339405561,0.194314929496755,-0.818659391014026,0.392982691616585,-0.222347052177576,-8.06090297535817,-1.26637587636408,-0.491846202932509,0.278348213574663,-7.60427398384849,-1.21923770270947
1497,29025,30,22.719892,50,32.625169,0,0,22.594046008,37.436400541,20,10.500677,38.755074,20.230041,0,0,14.880243572,25.232070365,-0.013840830449827,0.0099009900990099,0.0555555555555556,0.714285714285714,-0.0432692307692308,0.1,1,0.225225225225225,0.277777777777778,0.769230769230769,0.5,0.753571428571429,-0.5,0.222222222222222,0.0379506641366224,0.151515151515152,0.566666666666667,0.480725623582767,0.333333333333333,0.363636363636364,0,0.466666666666667,0.318181818181818,0.228486646884273,-0.166666666666667,0.5,0.117852975495916,0.537154989384289,0.4,-0.0833333333333333,0.25,0.183333333333333,0.416666666666667,0.5,1,0.235294117647059,0.474576271186441,1,0.68421052631579,1,-1,0.142857142857143,0.4,0.291666666666667,0.418539325842697,0.19047619047619,0.192307692307692,0.307702666307568,40,1,8815,0.013840830449827,-0.5,-0.984277171451967,4.11411911752638,0.575428282347069,3.52061661321857,40.8913194983874,6.00904233657207,1.0837700322435,-1.21401483587307,38.6128903162951,6.24544726323549
1498,29027,30,51.41844,50.101317,40,0,0,28.691995947,51.263086795,20,22.239108,40.979399,29.361702,0,0,18.806146572,31.809861533,0.0478845523122335,0.0881147540983607,0.344444444444444,0.685044359949303,0.0472813238770686,0.0672362555720654,1,0.228865606936416,0.416139240506329,0.554435483870968,0.362606232294618,0.808510638297872,-0.477272727272727,0.123255813953488,0.0930533955417315,0.0556701030927835,0.337423312883436,0.438524590163934,0.375,0.314563106796117,0.00233446519524618,0.296282527881041,0.374420401854714,0.202396804260985,-0.471264367816092,0.382513661202186,0.126336248785228,0.487787094422166,0.675094816687737,0.045273631840796,0.184727272727273,0.109712230215827,0.701949860724234,0.633333333333333,0.724137931034483,0.442028985507246,0.530401034928849,0.819148936170213,0.618260869565217,0.404255319148936,-0.272727272727273,0.185870080606923,0.292924037460978,0.0416666666666667,0.385321100917431,0.22041181736795,0.292246520874752,0.394736842105263,11078,3,44283,-0.0478845523122335,-0.382513661202186,-0.614307755394381,2.63023285138412,0.451435939920336,-0.38982097451064,25.4540248949086,3.94927036731903,2.14536114750546,-1.38919981401667,24.0621803836483,3.66880471795624
1499,29029,30,58.656716,49.249585,40,0,0,29.603233831,52.962686567,20,32.657546,37.831675,23.42869,0,0,19.017412935,32.40920398,-0.0242290748898678,0.0873015873015873,0.301470588235294,0.671818835370237,0.00783874580067189,0.0642201834862385,0.961538461538461,0.230434081006939,0.380740740740741,0.65206402695872,0.326530612244898,0.820874471086037,-0.633333333333333,0.148380355276907,0.110260336906585,-0.0277777777777778,0.371014492753623,0.416557161629435,0.2,0.318718381112985,0.00257497727961224,0.263019265502709,0.365844255975328,0.199497831545309,-0.375,0.421240199572345,0.0863020572002007,0.428280773143438,0.658730158730159,0.0564263322884013,0.229183841714757,0.0646221248630887,0.694864048338369,0,0.785714285714286,0.458438287153652,0.527027027027027,0.816091954022989,0.626436781609195,0.483333333333333,-0.318471337579618,0.213516160626836,0.308064516129032,-0.115384615384615,0.3,0.178481258496796,0.265642151481888,0.262931034482759,10749,7,42745,0.0242290748898678,-0.421240199572345,-0.698779607983911,2.72437820747365,-0.270729496826545,-0.249400088211223,28.9652498753601,4.00559567604042,2.45601268202754,-1.84930395369675,27.41577061997,4.33838490840303
1500,29031,30,50.317613,48.869105,42.767084,0,0,28.688642926,51.442252166,20.53898,22.372474,37.078922,26.775746,0,0,17.930702599,30.597208855,0.0947078857741682,0.0637818345729096,0.372857142857143,0.629816167212289,-0.0814576634512326,0.11177347242921,0.91304347826087,0.192435220434729,0.401471157568719,0.484526112185687,0.299638989169675,0.807692307692308,-0.484375,0.0626545754328112,0.0366192294342242,0.0478927203065134,0.274576271186441,0.46415770609319,0.19047619047619,0.292437667422213,0.00734155720920941,0.222328244274809,0.338133068520358,0.17593984962406,-0.447674418604651,0.414754098360656,0.161854745741002,0.487551867219917,0.703601108033241,-0.0153315446531238,0.133095735529065,0.0174563591022444,0.701149425287356,0.333333333333333,0.822222222222222,0.458395615346288,0.430661577608143,0.833333333333333,0.586617781851512,0.361022364217252,-0.351485148514851,0.218552354181307,0.239948810920337,-0.0204081632653061,0.253535353535354,0.178910471739448,0.339622641509434,0.243243243243243,25595,3,81710,-0.0947078857741682,-0.414754098360656,0.140095978800628,-0.625773737454645,-0.556102779882303,-0.620744554571284,-5.82783299828511,-0.752914871406035,-0.117342884102425,0.192166989469834,-5.50240411671559,-0.818277859871254
1501,29033,30,46.336066,50,40,0,0,27.600409836,48.881967213,20,22.606557,39.151639,22.209016,0,0,17.361065574,29.50942623,0.0119047619047619,0.0592592592592593,0.267857142857143,0.719387755102041,-0.0608695652173913,0.102764423076923,1,0.186974789915966,0.3375,0.551724137931035,0.362068965517241,0.855014895729891,-1,0.0612244897959184,0.0665658093797277,-0.0757575757575758,0.2,0.483870967741936,1,0.34863523573201,0.00084411930219471,0.277777777777778,0.378698224852071,0.163498098859316,-0.569444444444445,0.435275080906149,0.131386861313869,0.5,0.583333333333333,0.00591715976331361,0.177777777777778,-0.00504625735912532,0.779661016949153,-0.0833333333333333,0.714285714285714,0.308823529411765,0.555555555555556,0.860576923076923,0.5625,0.466666666666667,-0.303030303030303,0.21551724137931,0.285714285714286,0,0.121428571428571,0.222222222222222,0.26865671641791,0.171428571428571,514,8,8495,-0.0119047619047619,-0.435275080906149,-0.331551334360691,2.01095723694442,-1.41522793833653,-1.00768512441247,13.7832217568897,2.02565170988121,0.853192238264947,-0.539726109539196,12.9973792119845,1.73286968083845
